Inference for Stan model: anon_model_36d21e616971c881d1e45dd863be4cb0.
4 chains, each with iter=10000; warmup=5000; thin=1; 
post-warmup draws per chain=5000, total post-warmup draws=20000.

                  mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
epsilon_std[40]   0.18    0.02   0.19  -0.19   0.04   0.18   0.31   0.54   73.0   1.06
epsilon_std[41]  -0.42    0.02    0.2  -0.82  -0.55  -0.42  -0.29  -0.04  103.0   1.02
epsilon_std[42]  -0.13    0.03   0.23  -0.58  -0.28  -0.13   0.02   0.34   71.0   1.06
epsilon_std[43]  -0.26    0.02    0.2  -0.67   -0.4  -0.26  -0.12   0.14  146.0   1.02
epsilon_std[44]   0.04    0.02   0.15  -0.25  -0.06   0.04   0.15   0.33   67.0   1.06
epsilon_std[45]  -0.24    0.02    0.2  -0.62  -0.37  -0.24  -0.11   0.15  150.0   1.03
epsilon_std[46]   1.08    0.04   0.65  -0.26   0.65   1.09   1.52   2.33  249.0    1.0
epsilon_std[47]  -0.13    0.02   0.22  -0.54  -0.29  -0.13   0.03    0.3   82.0   1.06
epsilon_std[48]  -0.08    0.03   0.22  -0.52  -0.23  -0.08   0.07   0.33   51.0   1.08
epsilon_std[49]   0.55    0.02   0.19   0.18   0.41   0.54   0.67   0.94   97.0   1.05
epsilon_std[50]  -0.47    0.02   0.21  -0.89  -0.61  -0.47  -0.33  -0.06  132.0   1.03
epsilon_std[51]   0.35    0.02   0.18-9.9e-3   0.22   0.35   0.48    0.7   80.0   1.06
epsilon_std[52]   6.59    0.05   0.66   5.28   6.15   6.58   7.02    7.9  167.0   1.04
epsilon_std[53]   0.48    0.02   0.18   0.12   0.35   0.47    0.6   0.83   72.0   1.08
epsilon_std[54]  -0.34    0.03   0.25  -0.84  -0.52  -0.35  -0.17   0.16   72.0   1.06
epsilon_std[55]   0.07    0.02   0.17  -0.27  -0.04   0.07   0.18   0.41  106.0   1.04
epsilon_std[56]   0.18    0.03   0.37  -0.53  -0.08   0.17   0.42   0.93  119.0   1.04
epsilon_std[57]    0.1    0.02   0.21  -0.34  -0.05    0.1   0.24   0.51   95.0   1.04
epsilon_std[58]  -0.52    0.02   0.22  -0.96  -0.66  -0.52  -0.37   -0.1  122.0   1.03
epsilon_std[59]   0.24    0.01   0.17   -0.1   0.12   0.24   0.35   0.58  150.0   1.05
epsilon_std[60]  -0.03    0.02   0.19  -0.39  -0.15  -0.03    0.1   0.33   91.0   1.03
eps_std           0.12  9.3e-4   0.01    0.1   0.11   0.12   0.13   0.15  188.0   1.03
epsA             -0.21    0.02   0.13  -0.45   -0.3  -0.22  -0.13   0.04   70.0   1.03
epsB              0.18  8.4e-3   0.07   0.04   0.13   0.18   0.23   0.31   69.0   1.03
alpha_std[1]     -0.09    0.02   0.13  -0.35  -0.18  -0.09 2.4e-3   0.18   36.0   1.11
alpha_std[2]     -0.01    0.02    0.1  -0.22  -0.08-9.9e-3   0.06   0.18   29.0   1.14
alpha_std[3]      0.17    0.02   0.12  -0.06   0.09   0.16   0.25   0.39   34.0   1.12
alpha_std[4]      0.58    0.02   0.34  -0.19   0.39    0.6    0.8   1.18  245.0   1.01
alpha_std[5]      0.05    0.02   0.12  -0.18  -0.03   0.05   0.13   0.28   32.0   1.13
alpha_std[6]      0.08    0.02   0.11  -0.14   0.01   0.08   0.16   0.28   30.0   1.12
alpha_std[7]      0.05    0.02   0.13  -0.21  -0.04   0.05   0.14   0.29   39.0   1.11
alpha_std[8]      0.21    0.02   0.13  -0.03   0.12   0.21   0.29   0.46   31.0   1.14
alpha_std[9]      0.42    0.02   0.17   0.12    0.3   0.41   0.53   0.79   53.0   1.06
alpha_std[10]     0.54    0.02    0.2    0.2    0.4   0.52   0.65   0.99   73.0   1.07
alpha_std[11]    -0.28    0.02   0.13  -0.54  -0.37  -0.28  -0.19  -0.04   42.0   1.08
alpha_std[12]    -0.01    0.02   0.16  -0.33  -0.12  -0.01   0.09    0.3   50.0    1.1
alpha_std[13]     0.04    0.02   0.13  -0.22  -0.05   0.04   0.14    0.3   37.0    1.1
alpha_std[14]     0.22    0.02   0.17  -0.12    0.1   0.21   0.33   0.55   87.0   1.04
alpha_std[15]     0.12    0.02   0.14  -0.15   0.02   0.12   0.21   0.39   43.0   1.09
alpha_std[16]     0.43    0.02   0.22   0.07   0.29   0.41   0.56   0.92  118.0   1.03
alpha_std[17]    -7.23    0.04   0.66  -8.61  -7.65  -7.21  -6.78  -5.98  328.0   1.01
alpha_std[18]     0.21    0.02   0.12  -0.02   0.12   0.21   0.29   0.44   32.0   1.14
alpha_std[19]     0.27    0.02   0.11   0.05   0.19   0.27   0.35   0.49   30.0   1.14
alpha_std[20]     0.13    0.02   0.18  -0.19   0.01   0.12   0.25    0.5   51.0   1.07
alpha_std[21]     0.48    0.02   0.24   0.04   0.32   0.47   0.64   0.98   98.0   1.04
alpha_std[22]    -0.01    0.02    0.1  -0.22  -0.08-9.0e-3   0.06   0.18   29.0   1.13
alpha_std[23]     0.22    0.02   0.17  -0.12   0.11   0.22   0.34   0.56   54.0   1.08
alpha_std[24]     0.12    0.02   0.13  -0.13   0.03   0.12   0.21   0.37   34.0   1.11
alpha_std[25]    -0.14    0.02   0.15  -0.44  -0.24  -0.14  -0.04   0.16   57.0   1.06
alpha_std[26]    -0.09    0.02    0.2  -0.45  -0.23  -0.11   0.03   0.33   95.0   1.05
alpha_std[27]     0.22    0.02   0.13  -0.02   0.13   0.21    0.3    0.5   37.0    1.1
alpha_std[28]     0.06    0.02   0.11  -0.15-8.7e-3   0.06   0.14   0.26   31.0   1.13
alpha_std[29]     0.04    0.02   0.13  -0.22  -0.05   0.03   0.12    0.3   34.0   1.11
alpha_std[30]     0.47    0.02   0.23   0.04   0.31   0.46   0.62   0.95   96.0   1.04
alpha_std[31]     0.18    0.02   0.12  -0.04    0.1   0.18   0.26   0.41   30.0   1.14
alpha_std[32]     0.08    0.02   0.12  -0.16 1.2e-3   0.08   0.17   0.31   34.0   1.11
alpha_std[33]     0.08    0.02   0.12  -0.15-5.3e-3   0.08   0.17   0.32   37.0   1.11
alpha_std[34]     0.28    0.02   0.18  -0.05   0.15   0.27   0.38   0.66   54.0   1.08
alpha_std[35]     0.38    0.02   0.14   0.11   0.28   0.38   0.47   0.65   39.0    1.1
alpha_std[36]    -0.02    0.02   0.13  -0.28  -0.11  -0.02   0.07   0.22   38.0   1.11
alpha_std[37]      0.1    0.02   0.11  -0.13   0.02    0.1   0.18   0.32   31.0   1.13
alpha_std[38]     0.22    0.02   0.18  -0.12    0.1   0.21   0.34   0.59   68.0   1.06
alpha_std[39]     0.13    0.02   0.11  -0.09   0.05   0.13   0.21   0.35   32.0   1.13
alpha_std[40]     0.24    0.02   0.12-1.6e-3   0.15   0.24   0.32   0.48   37.0    1.1
alpha_std[41]     0.03    0.02   0.13  -0.23  -0.06   0.03   0.12   0.29   42.0    1.1
alpha_std[42]      0.1    0.02   0.11  -0.12   0.02    0.1   0.17    0.3   30.0   1.13
alpha_std[43]     0.26    0.02   0.17  -0.04   0.14   0.25   0.37   0.62   50.0   1.09
alpha_std[44]     0.09    0.02   0.12  -0.14   0.01   0.09   0.18   0.31   30.0   1.14
alpha_std[45]     0.56    0.02   0.21   0.18   0.41   0.54   0.69   1.03  131.0   1.03
alpha_std[46]     -0.4    0.02   0.12  -0.66  -0.49   -0.4  -0.32  -0.17   48.0   1.07
alpha_std[47]      0.1    0.02   0.11  -0.12   0.02    0.1   0.17    0.3   29.0   1.14
alpha_std[48]     0.22    0.02   0.12-7.9e-3   0.13   0.22    0.3   0.46   35.0   1.12
alpha_std[49]      0.2    0.02   0.14  -0.05   0.11    0.2   0.29   0.48   35.0   1.12
alpha_std[50]    -0.04    0.02   0.11  -0.26  -0.11  -0.03   0.04   0.18   30.0   1.13
alpha_std[51]    -0.03    0.02   0.12  -0.28  -0.12  -0.03   0.05    0.2   35.0   1.11
alpha_std[52]     0.15    0.02   0.14  -0.11   0.06   0.15   0.24   0.42   40.0    1.1
alpha_std[53]    -0.08    0.02   0.12  -0.32  -0.16  -0.08-2.4e-3   0.14   32.0   1.12
alpha_std[54]     0.06    0.02   0.11  -0.16  -0.01   0.06   0.14   0.27   31.0   1.12
alpha_std[55]     0.36    0.02   0.14    0.1   0.27   0.36   0.46   0.63   39.0    1.1
alpha_std[56]      0.2    0.02   0.29  -0.31 1.9e-3   0.17   0.37   0.85  262.0   1.01
alpha_std[57]     0.61    0.02   0.23   0.18   0.45    0.6   0.76    1.1  131.0   1.03
alpha_std[58]     0.07    0.02   0.17  -0.26  -0.04   0.07   0.19    0.4   51.0   1.07
alpha_std[59]    -0.28    0.02   0.13  -0.55  -0.37  -0.28  -0.19  -0.04   42.0   1.09
alpha_std[60]     0.19    0.02   0.14  -0.08    0.1   0.19   0.29   0.46   40.0    1.1
al_std            0.02  8.2e-5 1.4e-3   0.01   0.01   0.02   0.02   0.02  300.0   1.02
alA               0.02  4.7e-4 3.2e-3   0.01   0.02   0.02   0.02   0.02   46.0    1.1
alB                0.3  3.5e-3   0.07   0.15   0.25    0.3   0.35   0.44  429.0   1.01
A_std[1]          1.06    0.02   0.38   0.46    0.8   1.01   1.28   1.93  559.0   1.01
A_std[2]          0.28    0.01    0.1   0.08   0.21   0.28   0.35   0.49   87.0   1.04
A_std[3]         -0.28    0.31   0.46  -1.19  -0.58  -0.18   0.02   0.45    2.0   3.53
A_std[4]         -0.51    0.09   0.65  -1.77   -1.1  -0.32  -0.05   0.53   55.0   1.08
A_std[5]         -0.35    0.03   0.18   -0.7  -0.46  -0.35  -0.23-1.2e-3   38.0   1.07
A_std[6]         -0.12    0.68    1.0  -2.17  -0.68   0.28   0.48   1.13    2.0   3.71
A_std[7]          0.17    0.01   0.19  -0.19   0.04   0.17   0.29   0.53  160.0   1.03
A_std[8]          0.22    0.02   0.18  -0.13    0.1   0.22   0.34   0.58  125.0   1.04
A_std[9]          0.12    0.03   0.46  -0.51  -0.19   0.02   0.31   1.34  320.0   1.01
A_std[10]         0.57    0.02   0.37   0.04   0.31   0.49   0.74    1.5  333.0   1.02
A_std[11]        -0.06    0.02   0.15  -0.34  -0.15  -0.06   0.04   0.23   59.0   1.07
A_std[12]         0.21    0.03   0.27  -0.23   0.04   0.19   0.35   0.81  101.0   1.04
A_std[13]         0.17    0.02   0.19  -0.19   0.04   0.17    0.3   0.55  105.0   1.04
A_std[14]        -0.52    0.02   0.38  -1.22  -0.75  -0.52   -0.3   0.23  572.0   1.01
A_std[15]         0.38    0.02    0.4  -0.18    0.1    0.3   0.56    1.4  521.0    1.0
A_std[16]         0.21    0.02   0.28  -0.27   0.02   0.18   0.37   0.85  348.0   1.01
A_std[17]         6.13    0.05   0.62   4.94    5.7   6.11   6.54    7.4  188.0   1.04
A_std[18]         0.36    0.01   0.26  -0.08   0.18   0.33   0.51   0.98  348.0   1.02
A_std[19]         0.27    0.02   0.23  -0.11   0.12   0.24   0.39   0.81  221.0   1.03
A_std[20]        -0.42    0.37   0.56  -1.62  -0.74  -0.21  -0.04   0.25    2.0   2.81
A_std[21]        -0.48    0.41   0.79  -1.89  -1.31  -0.16   0.09   0.59    4.0   2.18
A_std[22]         0.28    0.01   0.11   0.08   0.21   0.28   0.35   0.49   76.0   1.05
A_std[23]         0.11     0.2    0.4  -0.46  -0.16   0.02   0.28   1.13    4.0   1.49
A_std[24]          0.8    0.02   0.31   0.32   0.59   0.75   0.94   1.57  256.0   1.03
A_std[25]        -0.56    0.08    0.6  -1.64  -1.04  -0.45  -0.22   0.81   62.0   1.06
A_std[26]        -0.26     0.2   0.59  -1.49  -0.48  -0.11   0.11   0.66    9.0   1.33
A_std[27]        -0.61    0.21    0.4  -1.41  -0.97  -0.47   -0.3  -0.05    4.0   1.74
A_std[28]         0.02    0.02   0.15  -0.26  -0.08   0.02   0.12   0.32   92.0   1.04
A_std[29]        -0.07    0.02   0.17  -0.42  -0.19  -0.07   0.04   0.26   67.0   1.07
A_std[30]         0.09    0.02   0.23  -0.35  -0.07   0.09   0.25   0.56  153.0   1.03
A_std[31]         0.28    0.02   0.15  -0.02   0.18   0.27   0.38   0.57   99.0   1.04
A_std[32]         0.26    0.02   0.29  -0.16   0.07   0.22    0.4   0.95  285.0   1.03
A_std[33]         0.26    0.02   0.28  -0.16   0.07   0.22   0.39    0.9  237.0   1.02
A_std[34]        -0.15    0.03   0.18   -0.5  -0.27  -0.15  -0.03   0.22   33.0   1.08
A_std[35]         0.66    0.02   0.36    0.1   0.41   0.61   0.84   1.52  544.0   1.01
A_std[36]         0.46    0.01   0.18   0.12   0.34   0.46   0.58   0.81  151.0   1.03
A_std[37]         0.08    0.01   0.19   -0.3  -0.04   0.08   0.21   0.44  214.0   1.03
A_std[38]        -0.54    0.02    0.4  -1.29  -0.79  -0.55  -0.31    0.3  347.0   1.01
A_std[39]         0.42    0.01   0.19    0.1   0.29   0.41   0.53   0.83  163.0   1.03
A_std[40]         0.38    0.01   0.23 3.4e-4   0.22   0.35   0.51   0.91  324.0   1.01
A_std[41]         0.17    0.02   0.24  -0.32   0.01   0.17   0.33   0.64  166.0   1.03
A_std[42]         0.14    0.01   0.11  -0.08   0.06   0.14   0.22   0.36   72.0   1.06
A_std[43]        -0.07    0.09   0.29  -0.51  -0.25  -0.12   0.04   0.76   11.0   1.54
A_std[44]         0.05    0.02   0.19  -0.32  -0.08   0.05   0.17   0.41   99.0   1.04
A_std[45]         0.01    0.02   0.21   -0.4  -0.13 9.8e-3   0.15   0.42   95.0   1.05
A_std[46]        -0.21    0.34   0.51  -1.28  -0.46  -0.02   0.11   0.44    2.0    3.1
A_std[47]         0.14    0.01   0.11  -0.08   0.06   0.14   0.21   0.37   73.0   1.05
A_std[48]         0.22    0.02   0.17  -0.11    0.1   0.22   0.33   0.57  117.0   1.04
A_std[49]        -0.29    0.52   0.75  -1.87  -0.73   0.05    0.2   0.47    2.0   4.17
A_std[50]          0.1    0.01   0.17  -0.24  -0.01    0.1   0.21   0.44  172.0   1.03
A_std[51]          0.6    0.03   0.46  -0.12   0.29   0.54   0.86   1.71  319.0   1.01
A_std[52]         2.16    0.02   0.36   1.47   1.91   2.15    2.4    2.9  458.0   1.01
A_std[53]         0.12    0.01    0.2  -0.27  -0.01   0.12   0.25    0.5  209.0   1.02
A_std[54]         0.02    0.02   0.15  -0.29  -0.09   0.01   0.11   0.32   72.0   1.05
A_std[55]          0.2    0.02   0.27  -0.19   0.02   0.15   0.31   0.88  151.0   1.03
A_std[56]        -0.48    0.18   0.75  -1.72  -1.13  -0.53   0.16   0.82   17.0   1.27
A_std[57]         0.29    0.02    0.2   -0.1   0.15   0.28   0.42    0.7  169.0   1.03
A_std[58]         0.46    0.02   0.25  -0.02   0.29   0.46   0.63   0.96  208.0   1.02
A_std[59]        -0.06    0.02   0.14  -0.33  -0.15  -0.06   0.04   0.22   46.0   1.07
A_std[60]        -0.07    0.02   0.22   -0.5  -0.21  -0.06   0.08   0.35   98.0   1.04
A_err             0.03  2.6e-4 3.3e-3   0.02   0.03   0.03   0.03   0.04  163.0   1.06
AA                 0.1  2.0e-3   0.01   0.07   0.09    0.1   0.11   0.13   53.0   1.08
AB                0.83  2.5e-3   0.05   0.74    0.8   0.83   0.87   0.93  354.0   1.01
epsilon[1]        0.02  6.9e-4   0.02-7.8e-3   0.01   0.02   0.03   0.06  555.0   1.01
epsilon[2]        0.21  3.2e-4 7.9e-3   0.19    0.2   0.21   0.22   0.23  612.0    1.0
epsilon[3]        0.12  2.4e-4 6.9e-3   0.11   0.12   0.12   0.13   0.14  831.0    1.0
epsilon[4]       -0.07  3.4e-3   0.06  -0.17  -0.11  -0.08  -0.04   0.06  288.0   1.01
epsilon[5]         0.1  4.7e-4   0.01   0.07   0.09    0.1    0.1   0.12  560.0   1.01
epsilon[6]        0.21  2.7e-4 7.2e-3    0.2   0.21   0.21   0.22   0.22  689.0   1.01
epsilon[7]       -0.07  8.7e-4   0.02  -0.11  -0.08  -0.07  -0.05  -0.03  507.0    1.0
epsilon[8]        0.07  5.3e-4   0.01   0.05   0.06   0.07   0.08    0.1  548.0    1.0
epsilon[9]        0.04  6.2e-4   0.02   0.01   0.03   0.04   0.05   0.07  635.0    1.0
epsilon[10]       0.05  8.9e-4   0.02   0.02   0.04   0.05   0.06   0.08  357.0    1.0
epsilon[11]       0.13  6.7e-4   0.02    0.1   0.12   0.13   0.14   0.17  538.0    1.0
epsilon[12]    -7.9e-3  5.9e-4   0.02  -0.04  -0.02-8.0e-3 2.2e-3   0.02  689.0    1.0
epsilon[13]      -0.07  7.6e-4   0.02   -0.1  -0.08  -0.07  -0.05  -0.03  604.0    1.0
epsilon[14]       0.18  7.4e-4   0.02   0.14   0.17   0.18   0.19   0.22  713.0    1.0
epsilon[15]       0.12  5.3e-4   0.01    0.1   0.12   0.12   0.13   0.15  538.0   1.01
epsilon[16]       0.03  7.5e-4   0.02-2.9e-3   0.02   0.03   0.05   0.07  604.0   1.01
epsilon[17]       0.15  3.2e-3   0.05   0.04   0.12   0.15   0.19   0.26  283.0   1.03
epsilon[18]       0.09  6.2e-4   0.01   0.07   0.08   0.09    0.1   0.12  545.0   1.01
epsilon[19]       0.11  4.0e-4 9.3e-3   0.09    0.1   0.11   0.12   0.13  543.0   1.01
epsilon[20]       0.12  5.7e-4   0.01   0.09   0.11   0.12   0.13   0.14  663.0   1.01
epsilon[21]       0.09  1.4e-3   0.03   0.04   0.08   0.09   0.11   0.14  306.0   1.01
epsilon[22]       0.21  3.3e-4 7.8e-3   0.19   0.21   0.21   0.22   0.23  580.0   1.02
epsilon[23]       0.07  9.1e-4   0.02   0.02   0.05   0.07   0.08    0.1  495.0   1.01
epsilon[24]       0.12  5.8e-4   0.01   0.09   0.11   0.12   0.13   0.14  576.0    1.0
epsilon[25]      -0.01  9.2e-4   0.02  -0.05  -0.03  -0.01-6.5e-4   0.03  478.0   1.02
epsilon[26]       0.14  1.3e-3   0.03   0.09   0.12   0.13   0.15    0.2  422.0   1.02
epsilon[27]       0.11  5.3e-4   0.01   0.08    0.1   0.11   0.12   0.13  577.0   1.01
epsilon[28]       0.12  6.1e-4   0.01    0.1   0.11   0.12   0.13   0.15  533.0   1.01
epsilon[29]       0.11  5.2e-4   0.01   0.08    0.1   0.11   0.12   0.13  608.0   1.01
epsilon[30]       0.04  7.0e-4   0.02 6.0e-3   0.03   0.04   0.05   0.08  678.0    1.0
epsilon[31]       0.09  3.6e-4 9.3e-3   0.07   0.08   0.09   0.09   0.11  681.0    1.0
epsilon[32]       0.07  5.3e-4   0.01   0.04   0.06   0.07   0.08   0.09  655.0   1.01
epsilon[33]       0.07  5.8e-4   0.01   0.04   0.06   0.07   0.08    0.1  571.0    1.0
epsilon[34]       0.05  8.5e-4   0.02   0.02   0.04   0.05   0.07   0.09  462.0   1.01
epsilon[35]       0.06  8.3e-4   0.02   0.03   0.05   0.06   0.07   0.09  345.0   1.01
epsilon[36]       0.02 10.0e-4   0.02  -0.02 1.6e-3   0.02   0.03   0.06  423.0   1.01
epsilon[37]       0.08  6.1e-4   0.01   0.05   0.07   0.08   0.08    0.1  490.0   1.01
epsilon[38]       0.18  8.6e-4   0.02   0.14   0.17   0.18    0.2   0.22  568.0    1.0
epsilon[39]       0.15  4.4e-4 9.9e-3   0.13   0.14   0.15   0.16   0.17  509.0    1.0
epsilon[40]       0.16  6.5e-4   0.01   0.13   0.15   0.16   0.17   0.19  457.0    1.0
epsilon[41]       0.02  5.1e-4   0.01-6.9e-3 8.2e-3   0.02   0.02   0.04  536.0   1.01
epsilon[42]       0.14  3.8e-4 9.4e-3   0.13   0.14   0.14   0.15   0.16  610.0   1.01
epsilon[43]       0.05  6.8e-4   0.02   0.02   0.04   0.05   0.07   0.09  673.0   1.01
epsilon[44]        0.1  4.3e-4   0.01   0.08    0.1    0.1   0.11   0.12  568.0    1.0
epsilon[45]       0.05  7.4e-4   0.02   0.02   0.04   0.05   0.07   0.09  528.0   1.01
epsilon[46]       0.32  5.1e-3   0.08   0.17   0.27   0.32   0.37   0.47  222.0   1.02
epsilon[47]       0.14  4.1e-4 9.6e-3   0.13   0.14   0.14   0.15   0.16  548.0   1.01
epsilon[48]       0.15  3.9e-4 9.7e-3   0.13   0.14   0.15   0.15   0.17  630.0   1.01
epsilon[49]       0.16  7.1e-4   0.02   0.13   0.15   0.16   0.17   0.19  512.0    1.0
epsilon[50]       0.07  8.0e-4   0.02   0.03   0.06   0.07   0.08    0.1  486.0    1.0
epsilon[51]       0.12  4.3e-4   0.01    0.1   0.11   0.12   0.13   0.14  658.0   1.01
epsilon[52]       0.91  1.3e-3   0.03   0.86   0.89   0.91   0.93   0.96  484.0   1.01
epsilon[53]       0.15  5.7e-4   0.01   0.13   0.14   0.15   0.16   0.18  516.0   1.01
epsilon[54]       0.12  5.4e-4   0.01    0.1   0.11   0.12   0.13   0.15  630.0   1.01
epsilon[55]       0.09  4.0e-4   0.01   0.07   0.08   0.09    0.1   0.11  770.0    1.0
epsilon[56]       0.19  2.0e-3   0.03   0.12   0.17   0.19   0.21   0.26  314.0   1.01
epsilon[57]        0.1  7.7e-4   0.02   0.06   0.08    0.1   0.11   0.13  593.0   1.01
epsilon[58]     7.9e-3  7.6e-4   0.02  -0.02-3.0e-3 7.7e-3   0.02   0.04  490.0   1.01
epsilon[59]       0.13  7.3e-4   0.02    0.1   0.12   0.13   0.14   0.17  467.0   1.01
epsilon[60]       0.07  5.5e-4   0.01   0.04   0.06   0.07   0.08   0.09  574.0   1.01
alpha[1]        9.5e-3  3.1e-5 1.2e-3 7.1e-3 8.7e-3 9.6e-3   0.01   0.01 1433.0    1.0
alpha[2]        9.3e-3  3.9e-6 3.2e-4 8.6e-3 9.0e-3 9.3e-3 9.5e-3 9.9e-3 6846.0    1.0
alpha[3]          0.01  2.0e-5 8.2e-4   0.01   0.01   0.01   0.01   0.01 1759.0    1.0
alpha[4]          0.02  2.7e-4 5.0e-3 7.8e-3   0.02   0.02   0.02   0.03  332.0    1.0
alpha[5]          0.01  1.4e-5 7.9e-4   0.01   0.01   0.01   0.01   0.01 3091.0    1.0
alpha[6]          0.01  1.6e-5 5.8e-4 9.5e-3   0.01   0.01   0.01   0.01 1346.0    1.0
alpha[7]          0.01  3.3e-5 1.2e-3 9.3e-3   0.01   0.01   0.01   0.01 1244.0    1.0
alpha[8]          0.01  2.3e-5 8.5e-4   0.01   0.01   0.01   0.01   0.02 1381.0    1.0
alpha[9]          0.02  9.2e-5 1.9e-3   0.01   0.02   0.02   0.02   0.02  437.0   1.01
alpha[10]         0.02  1.1e-4 2.4e-3   0.02   0.02   0.02   0.02   0.03  473.0    1.0
alpha[11]       6.3e-3  3.6e-5 1.1e-3 4.1e-3 5.6e-3 6.3e-3 7.0e-3 8.6e-3 1004.0    1.0
alpha[12]         0.01  6.8e-5 1.8e-3 7.6e-3 9.9e-3   0.01   0.01   0.01  677.0   1.01
alpha[13]         0.01  3.3e-5 1.2e-3 9.2e-3   0.01   0.01   0.01   0.01 1250.0    1.0
alpha[14]         0.01  5.9e-5 2.2e-3 9.1e-3   0.01   0.01   0.01   0.02 1312.0    1.0
alpha[15]         0.01  3.9e-5 1.3e-3 9.9e-3   0.01   0.01   0.01   0.02 1194.0   1.01
alpha[16]         0.02  1.3e-4 2.8e-3   0.01   0.02   0.02   0.02   0.02  460.0    1.0
alpha[17]         -0.1  2.2e-5 6.3e-4   -0.1   -0.1   -0.1   -0.1   -0.1  822.0   1.01
alpha[18]         0.01  1.9e-5 8.3e-4   0.01   0.01   0.01   0.01   0.02 1954.0    1.0
alpha[19]         0.01  1.2e-5 6.0e-4   0.01   0.01   0.01   0.01   0.02 2578.0    1.0
alpha[20]         0.01  7.5e-5 2.0e-3 9.5e-3   0.01   0.01   0.01   0.02  708.0   1.01
alpha[21]         0.02  1.9e-4 3.2e-3   0.01   0.02   0.02   0.02   0.03  274.0    1.0
alpha[22]       9.3e-3  3.6e-6 3.2e-4 8.6e-3 9.1e-3 9.3e-3 9.5e-3 9.9e-3 7806.0    1.0
alpha[23]         0.01  6.7e-5 2.1e-3   0.01   0.01   0.01   0.02   0.02  953.0   1.01
alpha[24]         0.01  3.2e-5 1.1e-3   0.01   0.01   0.01   0.01   0.01 1171.0   1.01
alpha[25]       9.0e-3  5.8e-5 1.6e-3 5.5e-3 8.0e-3 9.1e-3   0.01   0.01  796.0    1.0
alpha[26]       8.7e-3  1.1e-4 2.5e-3 4.3e-3 6.9e-3 8.4e-3   0.01   0.01  577.0   1.01
alpha[27]         0.01  3.4e-5 1.2e-3   0.01   0.01   0.01   0.01   0.02 1188.0   1.01
alpha[28]         0.01  1.2e-5 6.2e-4 9.4e-3   0.01   0.01   0.01   0.01 2628.0    1.0
alpha[29]         0.01  2.7e-5 9.5e-410.0e-3   0.01   0.01   0.01   0.01 1256.0    1.0
alpha[30]         0.02  1.0e-4 3.0e-3   0.01   0.02   0.02   0.02   0.02  877.0   1.01
alpha[31]         0.01  1.4e-5 6.6e-4   0.01   0.01   0.01   0.01   0.01 2385.0    1.0
alpha[32]         0.01  2.3e-5 9.4e-4 9.8e-3   0.01   0.01   0.01   0.01 1715.0    1.0
alpha[33]         0.01  2.3e-5 9.4e-4 9.7e-3   0.01   0.01   0.01   0.01 1677.0    1.0
alpha[34]         0.02  1.2e-4 2.2e-3   0.01   0.01   0.01   0.02   0.02  329.0   1.02
alpha[35]         0.02  2.9e-5 1.2e-3   0.01   0.02   0.02   0.02   0.02 1802.0    1.0
alpha[36]         0.01  4.8e-5 1.2e-3 7.8e-3 9.5e-3   0.01   0.01   0.01  592.0   1.01
alpha[37]         0.01  1.6e-5 6.9e-4   0.01   0.01   0.01   0.01   0.01 1908.0    1.0
alpha[38]         0.01  7.1e-5 2.2e-3 9.0e-3   0.01   0.01   0.01   0.02  958.0   1.01
alpha[39]         0.01  2.0e-5 7.5e-4   0.01   0.01   0.01   0.01   0.01 1410.0    1.0
alpha[40]         0.01  2.2e-510.0e-4   0.01   0.01   0.01   0.01   0.02 1990.0    1.0
alpha[41]         0.01  4.0e-5 1.2e-3 9.3e-3   0.01   0.01   0.01   0.01  967.0    1.0
alpha[42]         0.01  8.9e-6 4.9e-4   0.01   0.01   0.01   0.01   0.01 3034.0    1.0
alpha[43]         0.01  6.5e-5 1.9e-3   0.01   0.01   0.01   0.02   0.02  867.0   1.01
alpha[44]         0.01  1.5e-5 7.1e-4   0.01   0.01   0.01   0.01   0.01 2217.0    1.0
alpha[45]         0.02  1.2e-4 2.8e-3   0.01   0.02   0.02   0.02   0.03  577.0   1.01
alpha[46]       3.0e-3  5.8e-5 1.2e-3 7.0e-4 2.2e-3 3.0e-3 3.8e-3 5.4e-3  426.0   1.01
alpha[47]         0.01  9.4e-6 4.9e-4   0.01   0.01   0.01   0.01   0.01 2706.0    1.0
alpha[48]         0.01  2.9e-5 9.0e-4   0.01   0.01   0.01   0.01   0.01  948.0   1.01
alpha[49]         0.01  3.8e-5 1.2e-3   0.01   0.01   0.01   0.01   0.02  967.0   1.01
alpha[50]       9.7e-3  1.6e-5 6.4e-4 8.4e-3 9.3e-3 9.7e-3   0.01   0.01 1678.0    1.0
alpha[51]         0.01  1.9e-5 9.3e-4 8.7e-3 9.9e-3   0.01   0.01   0.01 2342.0    1.0
alpha[52]         0.01  3.7e-5 1.3e-3   0.01   0.01   0.01   0.01   0.02 1119.0    1.0
alpha[53]       9.5e-3  1.9e-5 7.7e-4 8.0e-3 9.0e-3 9.5e-310.0e-3   0.01 1598.0    1.0
alpha[54]         0.01  1.5e-5 6.1e-4 9.4e-3   0.01   0.01   0.01   0.01 1779.0    1.0
