Inference for Stan model: anon_model_fa67fac1b2e90eb68958b740c95db37f.
4 chains, each with iter=60000; warmup=30000; thin=1; 
post-warmup draws per chain=30000, total post-warmup draws=120000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
eps_std[28]  -0.39    0.02   0.17  -0.75  -0.51  -0.39  -0.27  -0.07   79.0   1.04
eps_std[29]   0.08    0.02   0.18  -0.28  -0.04   0.07    0.2   0.42   82.0   1.05
eps_std[30]  -0.08    0.02   0.17  -0.41  -0.19  -0.07   0.03   0.24   72.0   1.05
eps_std[31]  -0.17    0.02   0.18  -0.52  -0.28  -0.16  -0.04   0.17   74.0   1.06
eps_std[32]  -0.28    0.02   0.17  -0.62  -0.39  -0.27  -0.17   0.04   74.0   1.05
eps_std[33]  -0.04    0.02   0.17  -0.38  -0.16  -0.03   0.08   0.29   73.0   1.05
eps_std[34]  -0.05    0.02   0.16  -0.38  -0.16  -0.04   0.06   0.25   72.0   1.05
eps_std[35]   0.12    0.02   0.18  -0.24 1.4e-3   0.12   0.25   0.47   82.0   1.05
eps_std[36]    3.0    0.03   0.38   2.28   2.74   2.99   3.26   3.78  229.0   1.02
eps_std[37]-8.6e-3    0.02   0.16  -0.33  -0.11-5.7e-3    0.1   0.31   66.0   1.05
eps_std[38]  -0.36    0.02   0.17  -0.72  -0.47  -0.35  -0.24  -0.03   72.0   1.05
eps_std[39]   0.01    0.02   0.16  -0.32  -0.09   0.02   0.12   0.32   74.0   1.05
eps_std[40]  -0.19    0.02   0.16  -0.51  -0.29  -0.19  -0.08   0.11   68.0   1.06
eps_std[41]  -0.12    0.02   0.16  -0.45  -0.22  -0.12  -0.02   0.19   70.0   1.05
eps_std[42]   2.87    0.03   0.36   2.18   2.62   2.86   3.11    3.6  170.0   1.03
eps_std[43]  -0.27    0.02   0.16  -0.59  -0.37  -0.26  -0.16   0.04   68.0   1.05
eps_std[44]  -0.07    0.02   0.16   -0.4  -0.17  -0.07   0.03   0.22   64.0   1.06
eps_std[45]   0.04    0.02   0.16  -0.28  -0.06   0.04   0.14   0.34   67.0   1.06
eps_std[46]   0.22    0.02   0.23  -0.22   0.07   0.22   0.37   0.65  126.0   1.03
eps_std[47]  -0.18    0.02   0.18  -0.54   -0.3  -0.18  -0.06   0.16   87.0   1.04
eps_std[48]  -0.04    0.02   0.18  -0.41  -0.16  -0.03   0.09   0.31   91.0   1.04
eps_std[49]   0.17    0.02   0.16  -0.15   0.07   0.17   0.28   0.48   67.0   1.05
eps_std[50]  -0.47    0.02   0.18  -0.83  -0.59  -0.47  -0.35  -0.13   79.0   1.05
eps_sig       0.29  1.2e-3   0.03   0.24   0.27   0.29   0.31   0.36  673.0   1.01
epsA        2.6e-4    0.01    0.2  -0.38  -0.13 3.9e-3   0.13   0.38  311.0   1.01
epsB          0.06  5.8e-3   0.11  -0.16  -0.02   0.06   0.14   0.28  371.0   1.01
al_std[1]    -0.22    0.01   0.23   -0.7  -0.36  -0.21  -0.07   0.19  266.0   1.01
al_std[2]    -0.27    0.01   0.19  -0.65   -0.4  -0.27  -0.13    0.1  175.0   1.01
al_std[3]     6.44    0.02   0.67   5.15   5.98   6.44   6.89   7.76 1006.0    1.0
al_std[4]     0.04    0.01   0.25  -0.46  -0.13   0.04   0.21   0.53  303.0   1.01
al_std[5]     0.26    0.01   0.16  -0.06   0.15   0.26   0.37   0.57  130.0   1.01
al_std[6]     0.15    0.01    0.3  -0.45  -0.04   0.14   0.34   0.76  525.0    1.0
al_std[7]      0.3    0.02   0.21  -0.09   0.16   0.29   0.43   0.75  176.0   1.01
al_std[8]     0.52    0.01   0.31  -0.06    0.3    0.5   0.72   1.18  467.0   1.01
al_std[9]    -0.88    0.02   0.25  -1.41  -1.04  -0.87  -0.71  -0.44  228.0   1.01
al_std[10]    0.48    0.02   0.33  -0.06   0.25   0.44   0.68   1.25  436.0   1.01
al_std[11]    0.06    0.01    0.2  -0.33  -0.07   0.06    0.2   0.45  211.0   1.01
al_std[12]   -0.41    0.01   0.19   -0.8  -0.54   -0.4  -0.28  -0.05  210.0   1.01
al_std[13]    0.28    0.01   0.16  -0.03   0.17   0.28   0.39   0.59  151.0   1.01
al_std[14]   -0.51    0.02   0.19  -0.91  -0.64   -0.5  -0.38  -0.15  166.0   1.01
al_std[15]    0.06    0.01   0.19  -0.31  -0.07   0.06    0.2   0.45  201.0   1.01
al_std[16]   -0.19    0.01   0.17  -0.53   -0.3  -0.19  -0.07   0.13  143.0   1.01
al_std[17]    -0.1    0.01   0.18  -0.48  -0.22  -0.09   0.03   0.24  172.0   1.01
al_std[18]    0.22    0.02    0.2  -0.18   0.09   0.23   0.35   0.61  171.0   1.01
al_std[19]   -0.08    0.01   0.27  -0.54  -0.26  -0.11   0.05   0.56  353.0    1.0
al_std[20]    0.04    0.01   0.18  -0.32  -0.08   0.05   0.17   0.39  169.0   1.01
al_std[21]   -0.16    0.01   0.18  -0.52  -0.28  -0.16  -0.04   0.18  149.0   1.01
al_std[22]    0.05    0.01    0.2  -0.35  -0.09   0.05   0.18   0.44  192.0   1.01
al_std[23]    0.19    0.01   0.16  -0.13   0.08    0.2    0.3    0.5  144.0   1.01
al_std[24]   -0.17    0.01   0.19  -0.56   -0.3  -0.17  -0.04   0.18  206.0   1.01
al_std[25]   -0.95    0.02   0.24  -1.45   -1.1  -0.94  -0.79  -0.52  251.0   1.01
al_std[26]   -0.16    0.01   0.16  -0.49  -0.27  -0.16  -0.05   0.15  128.0   1.01
al_std[27]   -0.11    0.01   0.16  -0.44  -0.21   -0.1 8.1e-3   0.19  135.0   1.01
al_std[28]     0.3    0.01   0.17  -0.03   0.19   0.31   0.42   0.64  143.0   1.01
al_std[29]   -0.13    0.01   0.15  -0.43  -0.23  -0.12  -0.02   0.15  114.0   1.01
al_std[30]    0.11    0.01   0.17  -0.24-2.3e-3   0.12   0.23   0.43  144.0   1.01
al_std[31]     0.4    0.02    0.3  -0.15    0.2   0.39   0.59   1.02  209.0   1.04
al_std[32]    0.25    0.02   0.23  -0.18   0.09   0.24   0.39   0.73   95.0   1.04
al_std[33]   -0.01    0.01   0.17  -0.36  -0.13-7.7e-3   0.11   0.32  147.0   1.01
al_std[34]  1.5e-3    0.01   0.17  -0.34  -0.11 3.5e-3   0.12   0.33  143.0   1.01
al_std[35]    0.03    0.01   0.25  -0.47  -0.13   0.04    0.2   0.54  291.0   1.01
al_std[36]   -0.05    0.01    0.2  -0.45  -0.19  -0.05   0.08   0.34  252.0   1.01
al_std[37]   -0.17    0.01   0.15  -0.48  -0.28  -0.17  -0.07   0.12  120.0   1.01
al_std[38]    0.07    0.01   0.21  -0.34  -0.07   0.07   0.21   0.47  278.0    1.0
al_std[39]    0.09    0.01   0.18  -0.25  -0.03   0.09   0.21   0.44  148.0   1.01
al_std[40]   -0.14    0.02   0.18   -0.5  -0.26  -0.13  -0.02   0.19  137.0   1.01
al_std[41]    0.26    0.01   0.17  -0.08   0.14   0.26   0.38   0.59  143.0   1.01
al_std[42] -1.2e-3    0.01   0.18  -0.36  -0.12 1.9e-3   0.12   0.35  194.0   1.01
al_std[43]   -0.41    0.01   0.19   -0.8  -0.54  -0.41  -0.28  -0.06  176.0   1.01
al_std[44]   -0.89    0.02   0.26  -1.42  -1.05  -0.87  -0.71  -0.43  258.0   1.01
al_std[45]   -0.16    0.01   0.16   -0.5  -0.27  -0.16  -0.05   0.15  129.0   1.01
al_std[46]    0.09    0.01    0.2  -0.29  -0.05   0.08   0.22   0.51  260.0   1.01
al_std[47]   -0.16    0.01   0.16  -0.48  -0.27  -0.15  -0.04   0.15  144.0   1.01
al_std[48]    0.37    0.02   0.39  -0.31    0.1   0.34   0.61   1.23  604.0    1.0
al_std[49]   -0.35    0.01   0.17   -0.7  -0.46  -0.35  -0.23  -0.04  135.0   1.01
al_std[50]   -0.03    0.01   0.25  -0.52   -0.2  -0.03   0.14   0.46  373.0    1.0
al_sig        0.01  6.2e-5 1.5e-3 8.5e-310.0e-3   0.01   0.01   0.01  564.0   1.01
alA           0.02  1.8e-4 3.0e-3   0.02   0.02   0.02   0.02   0.03  280.0   1.01
alB           0.28  2.2e-3   0.07   0.14   0.24   0.29   0.33   0.42 1026.0    1.0
A_std[1]       0.4    0.02   0.77  -1.12  -0.09    0.4   0.89   1.96 1774.0    1.0
A_std[2]      0.08    0.01   0.51  -0.96  -0.25   0.09   0.41   1.08 1786.0   1.01
A_std[3]     33.58     4.0   9.35  18.71  26.67  32.65  39.11  54.79    5.0    1.3
A_std[4]     -0.42    0.01   0.61  -1.65  -0.82  -0.41  -0.01   0.78 1939.0   1.01
A_std[5]      0.55    0.02   0.68  -0.68   0.12   0.51   0.94   2.02 1086.0    1.0
A_std[6]       0.1    0.11   1.05  -2.64  -0.41   0.14   0.72    2.0   94.0   1.03
A_std[7]     -0.27    0.02   0.67  -1.42  -0.69  -0.34   0.07   1.24 1051.0   1.01
A_std[8]      -0.1    0.02   0.68  -1.47  -0.53   -0.1   0.33   1.23 1931.0    1.0
A_std[9]      -0.1    0.02   0.59  -1.29  -0.48  -0.09    0.3   1.03 1241.0   1.01
A_std[10]     -0.1    0.02   0.62  -1.23   -0.5  -0.14   0.24   1.29 1548.0    1.0
A_std[11]     0.74    0.01   0.53  -0.25   0.39   0.72   1.07   1.87 1534.0   1.01
A_std[12]     0.22    0.01   0.55  -0.86  -0.14   0.22   0.57   1.32 2168.0    1.0
A_std[13]     0.68    0.02   0.67  -0.55   0.27   0.62   1.03   2.22  724.0    1.0
A_std[14]     0.32    0.04   0.94   -1.5   -0.3   0.34   0.92    2.2  606.0   1.01
A_std[15]     0.72    0.01   0.52  -0.27   0.38    0.7   1.04   1.79 1556.0   1.01
A_std[16]    -0.32    0.01   0.56  -1.46  -0.68  -0.31   0.05   0.77 1520.0   1.01
A_std[17]     0.46    0.02   0.68  -0.89   0.04   0.46   0.89    1.8 1371.0    1.0
A_std[18]    -0.87    0.02   0.55  -2.06  -1.21  -0.84  -0.49    0.1  523.0   1.02
A_std[19]     0.04    0.03   0.83  -1.44  -0.52  -0.01   0.53   1.86  883.0    1.0
A_std[20]     0.03    0.01   0.49  -0.93  -0.28   0.02   0.33   1.02 1426.0   1.01
A_std[21]    -0.31    0.01   0.49   -1.3  -0.62  -0.29   0.01   0.65 1514.0   1.01
A_std[22]     1.24    0.03   0.78  -0.19   0.73   1.19    1.7   2.93  500.0   1.01
A_std[23]     0.77    0.02   0.58  -0.24   0.38   0.73   1.12   2.03 1383.0   1.01
A_std[24]     0.28    0.02   0.59  -0.96  -0.07   0.31   0.66   1.39 1348.0    1.0
A_std[25]     0.01    0.01   0.63  -1.21   -0.4   0.01   0.42   1.27 2453.0    1.0
A_std[26]    -0.81    0.02   0.76  -2.25  -1.28  -0.83  -0.37    0.8 1086.0   1.01
A_std[27]    -1.25    1.12    1.7  -5.17  -2.19  -0.56  -0.11   0.61    2.0   2.68
A_std[28]     0.45    0.02   0.63  -0.72   0.05   0.43   0.83   1.74  739.0    1.0
A_std[29]     0.47    0.01   0.49  -0.57   0.17   0.48   0.79   1.43 1162.0   1.01
A_std[30]    -1.29    0.02   0.68  -2.69  -1.72  -1.26  -0.84   0.05 1213.0   1.02
A_std[31]     0.22     0.2    0.8  -1.22  -0.31   0.16   0.68   1.99   17.0   1.17
A_std[32]    -0.82    0.42   0.95  -2.38  -1.45  -0.98  -0.28    1.3    5.0   1.43
A_std[33]    -0.66    0.03   0.56  -1.79  -1.01  -0.65  -0.31   0.41  430.0   1.02
A_std[34]    -0.06    0.01   0.54  -1.13   -0.4  -0.06   0.28   1.02 2144.0    1.0
A_std[35]    -0.59    0.02    0.5  -1.67  -0.88  -0.55  -0.26    0.3  645.0   1.02
A_std[36]      0.5    0.02    0.7   -0.8   0.04   0.47   0.93   1.96 1718.0    1.0
A_std[37]     0.25    0.01   0.47  -0.68  -0.05   0.25   0.55   1.19 1699.0    1.0
A_std[38]     1.07    0.02   0.83  -0.48   0.52   1.04   1.58   2.84 1944.0    1.0
A_std[39]    -1.28    0.06   0.67   -2.6  -1.65  -1.27   -0.9   0.05  107.0   1.04
A_std[40]     0.37    0.01   0.54  -0.74   0.03   0.38   0.72    1.4 1553.0    1.0
A_std[41]     0.24    0.03   0.69  -1.13  -0.18   0.24   0.64   1.68  454.0   1.01
A_std[42]     5.94    1.84   3.11   0.89   3.26   6.23   8.05   11.9    3.0   1.81
A_std[43]     0.21    0.01   0.56  -0.91  -0.16   0.21   0.57   1.35 1833.0    1.0
A_std[44]    -0.12    0.02   0.61  -1.39   -0.5  -0.09   0.28   1.01 1195.0    1.0
A_std[45]    -0.76    0.09   0.79  -2.23  -1.28   -0.8   -0.3   0.96   75.0   1.05
A_std[46]   9.2e-3    0.01   0.56  -0.97  -0.35  -0.04   0.31   1.29 1473.0    1.0
A_std[47]     1.27    0.02   0.73   -0.1   0.79   1.23   1.71   2.81 1561.0   1.01
A_std[48]     0.86    0.02   0.59  -0.27   0.51   0.84    1.2   2.09 1188.0   1.01
A_std[49]     -0.2    0.02   0.57   -1.4  -0.55  -0.18   0.17    0.9 1382.0   1.01
A_std[50]    -0.08    0.01   0.68  -1.45  -0.52  -0.07   0.37   1.28 2433.0    1.0
A_sig       8.5e-3  1.2e-3 2.3e-3 5.0e-3 6.8e-3 8.0e-3 9.7e-3   0.01    4.0   1.47
AA            0.11  3.7e-4 9.4e-3   0.09    0.1   0.11   0.11   0.13  658.0   1.02
AB            0.83  1.1e-3   0.05   0.74    0.8   0.83   0.86   0.92 1656.0    1.0
epsilon[1]    0.02  4.6e-4   0.02  -0.02 4.8e-3   0.02   0.03   0.05 1716.0    1.0
epsilon[2]    0.07  4.9e-4   0.02   0.03   0.06   0.07   0.08    0.1 1328.0   1.01
epsilon[3]   -1.45  3.3e-3   0.09  -1.64  -1.52  -1.45  -1.39  -1.27  807.0   1.01
epsilon[4]    0.06  5.3e-4   0.02   0.03   0.05   0.07   0.08    0.1 1372.0    1.0
epsilon[5]    0.09  2.3e-4   0.01   0.07   0.09   0.09    0.1   0.12 2142.0    1.0
epsilon[6]    0.05  9.3e-4   0.03-5.5e-3   0.03   0.05   0.07   0.11 1017.0    1.0
epsilon[7]    0.13  3.3e-4   0.01    0.1   0.12   0.13   0.14   0.15 1447.0    1.0
epsilon[8]     0.1  9.5e-4   0.03   0.04   0.08    0.1   0.12   0.15  802.0   1.01
epsilon[9]    0.08  4.1e-4   0.01   0.05   0.07   0.08   0.09   0.11 1225.0   1.01
epsilon[10]   0.08  3.5e-4   0.01   0.05   0.07   0.08   0.09   0.11 1664.0    1.0
epsilon[11]   0.07  4.6e-4   0.02   0.03   0.05   0.07   0.08    0.1 1598.0    1.0
epsilon[12]   0.02  2.9e-4   0.01-6.5e-3   0.01   0.02   0.03   0.05 2137.0    1.0
epsilon[13]   0.14  1.9e-4 7.9e-3   0.12   0.13   0.14   0.14   0.15 1748.0    1.0
epsilon[14]   0.12  3.2e-4   0.01   0.09   0.11   0.12   0.12   0.14 1224.0    1.0
epsilon[15]   0.07  4.5e-4   0.02   0.03   0.05   0.07   0.08    0.1 1677.0    1.0
epsilon[16]    0.1  2.7e-4   0.01   0.08   0.09    0.1   0.11   0.12 1970.0    1.0
epsilon[17]  -0.04  5.4e-4   0.02  -0.07  -0.05  -0.04  -0.03-5.6e-3 1017.0    1.0
epsilon[18]   0.12  3.3e-4   0.01    0.1   0.12   0.12   0.13   0.15 1294.0    1.0
epsilon[19]    0.2  2.5e-4 9.8e-3   0.18    0.2    0.2   0.21   0.22 1501.0    1.0
epsilon[20]   0.15  3.2e-4   0.01   0.12   0.14   0.15   0.16   0.17 1513.0    1.0
epsilon[21]   0.09  3.1e-4   0.01   0.06   0.08   0.09    0.1   0.11 2073.0    1.0
epsilon[22]   0.11  3.4e-4   0.01   0.08    0.1   0.11   0.12   0.14 1934.0    1.0
epsilon[23]   0.16  4.0e-4   0.01   0.13   0.15   0.16   0.17   0.19 1217.0    1.0
epsilon[24] 8.0e-3  5.9e-4   0.02  -0.03-6.0e-3 8.3e-3   0.02   0.05 1304.0    1.0
epsilon[25]   0.06  4.0e-4   0.02   0.03   0.05   0.07   0.08    0.1 1643.0    1.0
epsilon[26]   0.11  2.8e-4   0.01   0.09    0.1   0.11   0.12   0.13 1792.0    1.0
epsilon[27]    0.1  2.5e-4   0.01   0.08    0.1    0.1   0.11   0.12 1698.0    1.0
epsilon[28]  -0.02  5.4e-4   0.02  -0.06  -0.03  -0.02-9.6e-3   0.02 1251.0    1.0
epsilon[29]   0.14  1.7e-4 8.0e-3   0.12   0.13   0.14   0.14   0.15 2277.0    1.0
epsilon[30]   0.07  3.5e-4   0.01   0.04   0.06   0.07   0.08   0.09 1366.0    1.0
epsilon[31]   0.04  5.1e-4   0.02 6.3e-3   0.03   0.04   0.06   0.08 1442.0   1.01
epsilon[32]   0.01  3.6e-4   0.01  -0.02 8.9e-4   0.01   0.02   0.04 1682.0    1.0
epsilon[33]   0.08  3.8e-4   0.01   0.05   0.07   0.08   0.09   0.11 1422.0    1.0
epsilon[34]   0.08  3.6e-4   0.02   0.05   0.07   0.08   0.09   0.11 1834.0    1.0
epsilon[35]   0.15  5.6e-4   0.02   0.11   0.13   0.15   0.16   0.18 1057.0    1.0
epsilon[36]   0.96  4.3e-4   0.02   0.92   0.94   0.96   0.97   0.99 1858.0    1.0
epsilon[37]    0.1  3.9e-4   0.01   0.07   0.09    0.1   0.11   0.12 1400.0   1.01
epsilon[38]  -0.01  4.5e-4   0.02  -0.05  -0.02  -0.01 7.9e-4   0.02 1580.0    1.0
epsilon[39]   0.11  3.8e-4   0.01   0.08    0.1   0.11   0.12   0.13 1194.0   1.01
epsilon[40]   0.04  3.1e-4   0.01   0.02   0.04   0.05   0.05   0.07 1924.0    1.0
epsilon[41]   0.06  3.8e-4   0.01   0.03   0.05   0.06   0.07   0.09 1319.0    1.0
epsilon[42]   0.94    0.01   0.03   0.87   0.92   0.94   0.96    1.0    7.0   1.21
epsilon[43]   0.02  2.9e-4   0.01-6.8e-3   0.01   0.02   0.03   0.04 2111.0    1.0
epsilon[44]   0.08  4.4e-4   0.01   0.05   0.07   0.08   0.09   0.11 1159.0    1.0
epsilon[45]   0.11  2.6e-4   0.01   0.09    0.1   0.11   0.12   0.13 2063.0    1.0
epsilon[46]   0.19  2.7e-4   0.01   0.16   0.18   0.19    0.2   0.21 1905.0    1.0
epsilon[47]   0.06  2.8e-4   0.01   0.04   0.05   0.06   0.07   0.09 2205.0    1.0
epsilon[48]    0.1  5.8e-4   0.02   0.06   0.09    0.1   0.11   0.14 1188.0    1.0
epsilon[49]   0.15  2.9e-4   0.01   0.13   0.14   0.15   0.16   0.18 1935.0    1.0
epsilon[50]  -0.04  4.4e-4   0.02  -0.08  -0.06  -0.04  -0.03-5.7e-3 1947.0    1.0
alpha[1]      0.01  4.0e-5 1.9e-3 6.7e-3 9.7e-3   0.01   0.01   0.01 2237.0    1.0
alpha[2]      0.01  2.1e-5 1.5e-3 7.7e-3 9.6e-3   0.01   0.01   0.01 4878.0    1.0
alpha[3]      0.08  2.2e-4 6.3e-3   0.07   0.08   0.08   0.09    0.1  803.0   1.01
alpha[4]      0.01  4.8e-5 2.2e-3 9.2e-3   0.01   0.01   0.02   0.02 2147.0    1.0
alpha[5]      0.02  1.6e-5 9.1e-4   0.01   0.01   0.02   0.02   0.02 3298.0    1.0
alpha[6]      0.01  8.1e-5 2.9e-3 8.8e-3   0.01   0.01   0.02   0.02 1319.0    1.0
alpha[7]      0.02  5.9e-5 1.7e-3   0.01   0.01   0.02   0.02   0.02  828.0    1.0
alpha[8]      0.02  1.2e-4 3.1e-3   0.01   0.02   0.02   0.02   0.02  706.0   1.01
alpha[9]    3.2e-3  6.2e-5 1.9e-3-1.0e-3 2.0e-3 3.3e-3 4.6e-3 6.5e-3  955.0   1.01
alpha[10]     0.02  9.9e-5 3.3e-3   0.01   0.02   0.02   0.02   0.03 1113.0    1.0
alpha[11]     0.01  2.4e-5 1.5e-3   0.01   0.01   0.01   0.02   0.02 4051.0    1.0
alpha[12]   8.6e-3  2.4e-5 1.3e-3 5.9e-3 7.8e-3 8.7e-3 9.5e-3   0.01 2986.0    1.0
alpha[13]     0.02  1.4e-5 8.8e-4   0.01   0.01   0.02   0.02   0.02 3880.0    1.0
alpha[14]   7.8e-3  3.2e-5 1.3e-3 5.0e-3 7.0e-3 7.9e-3 8.7e-3 9.9e-3 1552.0    1.0
alpha[15]     0.01  2.3e-5 1.5e-3   0.01   0.01   0.01   0.02   0.02 4289.0    1.0
alpha[16]     0.01  1.6e-5 1.1e-3 8.8e-3   0.01   0.01   0.01   0.01 4888.0    1.0
alpha[17]     0.01  3.7e-5 1.4e-3 9.4e-3   0.01   0.01   0.01   0.01 1391.0    1.0
alpha[18]     0.01  5.1e-5 1.5e-3   0.01   0.01   0.01   0.02   0.02  867.0   1.02
alpha[19]     0.01  9.8e-5 2.5e-3 6.8e-3 8.9e-3   0.01   0.01   0.02  676.0    1.0
alpha[20]     0.01  2.3e-5 1.4e-3 9.8e-3   0.01   0.01   0.01   0.02 3481.0    1.0
alpha[21]     0.01  2.1e-5 1.3e-3 8.2e-3 9.9e-3   0.01   0.01   0.01 3500.0    1.0
alpha[22]     0.01  2.8e-5 1.6e-3   0.01   0.01   0.01   0.01   0.02 3187.0    1.0
alpha[23]     0.01  1.3e-5 9.9e-4   0.01   0.01   0.01   0.01   0.02 6262.0    1.0
alpha[24]     0.01  3.5e-5 1.5e-3 7.6e-3 9.8e-3   0.01   0.01   0.01 1669.0    1.0
alpha[25]   3.0e-3  2.9e-5 1.6e-3-3.0e-4 2.0e-3 3.1e-3 4.1e-3 6.0e-3 2975.0    1.0
alpha[26]     0.01  1.4e-5 9.6e-4 9.3e-3   0.01   0.01   0.01   0.01 4919.0    1.0
alpha[27]     0.01  8.0e-5 9.5e-4 9.3e-3   0.01   0.01   0.01   0.01  142.0   1.03
alpha[28]     0.02  1.3e-5 1.0e-3   0.01   0.02   0.02   0.02   0.02 6681.0    1.0
alpha[29]     0.01  9.0e-6 6.8e-4 9.3e-3   0.01   0.01   0.01   0.01 5782.0    1.0
alpha[30]     0.01  2.0e-5 1.1e-3   0.01   0.01   0.01   0.02   0.02 3078.0   1.01
alpha[31]     0.02  3.0e-4 2.9e-3   0.01   0.02   0.02   0.02   0.02   95.0   1.05
alpha[32]     0.02  2.0e-4 1.9e-3   0.01   0.01   0.02   0.02   0.02   92.0   1.04
alpha[33]     0.01  1.8e-5 1.1e-3   0.01   0.01   0.01   0.01   0.02 4081.0    1.0
alpha[34]     0.01  1.4e-5 1.1e-3   0.01   0.01   0.01   0.01   0.02 6254.0    1.0
alpha[35]     0.01  7.8e-5 2.3e-3 7.9e-3   0.01   0.01   0.01   0.02  882.0   1.01
alpha[36]     0.01  3.9e-5 1.6e-3 9.7e-3   0.01   0.01   0.01   0.02 1703.0    1.0
alpha[37]     0.01  1.2e-5 7.5e-4 9.6e-3   0.01   0.01   0.01   0.01 3671.0    1.0
alpha[38]     0.01  2.9e-5 1.7e-3   0.01   0.01   0.01   0.02   0.02 3340.0    1.0
alpha[39]     0.01  2.2e-5 1.2e-3   0.01   0.01   0.01   0.01   0.02 3076.0    1.0
alpha[40]     0.01  1.9e-5 1.2e-3 9.0e-3   0.01   0.01   0.01   0.01 3759.0    1.0
alpha[41]     0.02  1.7e-5 1.0e-3   0.01   0.02   0.02   0.02   0.02 3633.0    1.0
alpha[42]     0.01  2.5e-5 1.4e-3 9.5e-3   0.01   0.01   0.01   0.01 3050.0    1.0
alpha[43]   8.6e-3  2.5e-5 1.3e-3 5.9e-3 7.7e-3 8.7e-3 9.5e-3   0.01 2881.0    1.0
alpha[44]   3.2e-3  6.4e-5 2.0e-3-1.3e-3 2.0e-3 3.4e-3 4.6e-3 6.5e-3  998.0    1.0
alpha[45]     0.01  1.4e-5 9.6e-4 9.3e-3   0.01   0.01   0.01   0.01 4720.0    1.0
alpha[46]     0.01  4.7e-5 1.7e-3 9.5e-3   0.01   0.01   0.01   0.02 1294.0    1.0
alpha[47]     0.01  1.5e-5 9.7e-4 8.4e-3 9.7e-3   0.01   0.01   0.01 4478.0    1.0
alpha[48]     0.02  1.1e-4 4.0e-3 9.2e-3   0.01   0.02   0.02   0.02 1364.0    1.0
alpha[49]   8.9e-3  1.7e-5 9.1e-4 7.0e-3 8.3e-3 8.9e-3 9.5e-3   0.01 2949.0    1.0
alpha[50]     0.01  4.9e-5 2.3e-3 8.5e-3   0.01   0.01   0.01   0.02 2295.0    1.0
A[1]          0.03  1.7e-4 6.3e-3   0.02   0.03   0.03   0.04   0.04 1410.0   1.01
A[2]          0.03  7.3e-5 3.8e-3   0.02   0.03   0.03   0.03   0.04 2778.0    1.0
A[3]           0.3  8.3e-4   0.03   0.25   0.28    0.3   0.31   0.35  970.0    1.0
A[4]          0.03  1.0e-4 4.8e-3   0.02   0.02   0.03   0.03   0.03 2282.0   1.01
A[5]          0.03  2.0e-4 5.8e-3   0.02   0.03   0.03   0.03   0.04  865.0   1.01
A[6]          0.03  1.4e-3   0.01-6.2e-3   0.02   0.03   0.03   0.04   60.0   1.05
A[7]          0.02  1.5e-4 5.2e-3   0.01   0.02   0.02   0.02   0.03 1234.0    1.0
A[8]          0.02  1.2e-4 5.5e-3   0.01   0.02   0.02   0.03   0.04 2067.0    1.0
A[9]          0.02  1.5e-4 4.7e-3   0.01   0.02   0.02   0.03   0.03 1047.0   1.01
A[10]         0.03  1.1e-4 5.0e-3   0.02   0.02   0.03   0.03   0.04 1937.0    1.0
A[11]         0.04  7.0e-5 3.9e-3   0.03   0.03   0.04   0.04   0.04 3192.0    1.0
A[12]         0.03  7.6e-5 4.2e-3   0.02   0.03   0.03   0.03   0.04 3028.0    1.0
A[13]         0.03  2.3e-4 5.4e-3   0.02   0.02   0.03   0.03   0.04  563.0   1.01
A[14]         0.03  3.5e-4 7.9e-3   0.02   0.03   0.03   0.04   0.05  522.0    1.0
A[15]         0.04  7.8e-5 3.9e-3   0.03   0.03   0.04   0.04   0.04 2509.0   1.01
A[16]         0.02  9.5e-5 4.3e-3   0.02   0.02   0.02   0.03   0.03 2084.0   1.01
A[17]         0.03  1.4e-4 5.4e-3   0.02   0.03   0.03   0.04   0.04 1445.0   1.01
A[18]         0.02  2.3e-4 4.1e-3 8.2e-3   0.01   0.02   0.02   0.02  336.0   1.03
A[19]         0.02  2.5e-4 6.9e-3 7.3e-3   0.01   0.02   0.02   0.03  749.0    1.0
A[20]         0.02  9.0e-5 3.7e-3   0.01   0.02   0.02   0.02   0.03 1721.0   1.01
A[21]         0.02  7.1e-5 3.7e-3   0.01   0.02   0.02   0.02   0.03 2693.0    1.0
A[22]         0.04  1.1e-3 7.1e-3   0.03   0.03   0.04   0.04   0.06   40.0   1.07
A[23]         0.03  1.1e-4 4.5e-3   0.02   0.02   0.03   0.03   0.04 1692.0   1.01
A[24]         0.03  1.2e-4 4.6e-3   0.02   0.02   0.03   0.03   0.04 1528.0   1.01
A[25]         0.03  9.2e-5 4.9e-3   0.02   0.03   0.03   0.03   0.04 2910.0    1.0
A[26]         0.02  1.7e-4 6.2e-3 9.3e-3   0.02   0.02   0.02   0.03 1299.0   1.01
A[27]         0.01    0.01   0.02  -0.02 8.4e-4   0.02   0.02   0.03    2.0    4.4
A[28]         0.03  2.1e-4 5.0e-3   0.02   0.03   0.03   0.04   0.04  562.0   1.01
A[29]         0.03  9.6e-5 3.8e-3   0.02   0.02   0.03   0.03   0.03 1549.0    1.0
A[30]         0.02  4.7e-4 5.3e-3 8.9e-3   0.02   0.02   0.02   0.03  127.0   1.03
