Inference for Stan model: anon_model_33166e5bedadc9ad4e0a4c977d02af81.
4 chains, each with iter=12000; warmup=6000; thin=1; 
post-warmup draws per chain=6000, total post-warmup draws=24000.

                  mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
alpha_std[25]    -0.31    0.02   0.13  -0.57   -0.4  -0.31  -0.22  -0.05   40.0   1.05
alpha_std[26]  -3.7e-3    0.02   0.12  -0.23  -0.09-3.8e-3   0.07   0.24   35.0   1.07
alpha_std[27]     0.03    0.02   0.11  -0.18  -0.04   0.03   0.11   0.26   34.0   1.07
alpha_std[28]     0.18    0.02   0.12  -0.05    0.1   0.18   0.26   0.43   38.0   1.06
alpha_std[29]  -1.9e-4    0.02   0.11  -0.21  -0.08 2.6e-3   0.07   0.22   33.0   1.07
alpha_std[30]     0.09    0.02   0.12  -0.13   0.01   0.09   0.17   0.34   37.0   1.06
alpha_std[31]     0.28    0.02   0.18  -0.05   0.16   0.27   0.39   0.66   62.0   1.04
alpha_std[32]     0.19    0.02   0.14  -0.08   0.09   0.18   0.28   0.49   55.0   1.04
alpha_std[33]     0.07    0.02   0.12  -0.15  -0.02   0.07   0.15   0.32   37.0   1.06
alpha_std[34]     0.05    0.02   0.12  -0.19  -0.04   0.05   0.13    0.3   38.0   1.06
alpha_std[35]     0.16    0.02   0.13  -0.08   0.07   0.15   0.24   0.44   51.0   1.05
alpha_std[36]     0.06    0.02   0.13  -0.19  -0.03   0.05   0.15   0.33   41.0   1.06
alpha_std[37]    -0.02    0.02   0.12  -0.23   -0.1  -0.02   0.06   0.22   36.0   1.06
alpha_std[38]     0.12    0.02   0.13  -0.13   0.03   0.12   0.21   0.38   42.0   1.06
alpha_std[39]     0.11    0.02   0.12  -0.11   0.03   0.11   0.19   0.35   38.0   1.06
alpha_std[40]     0.02    0.02   0.12  -0.21  -0.06   0.02    0.1   0.26   36.0   1.07
alpha_std[41]     0.19    0.02   0.12  -0.04    0.1   0.18   0.26   0.43   38.0   1.06
alpha_std[42]     0.05    0.02   0.12  -0.18  -0.03   0.05   0.13   0.29   40.0   1.06
alpha_std[43]    -0.09    0.02   0.13  -0.33  -0.18  -0.09  -0.01   0.16   39.0   1.06
alpha_std[44]    -0.13    0.02   0.13  -0.39  -0.22  -0.13  -0.05   0.11   31.0   1.15
alpha_std[45]  -4.5e-3    0.02   0.12  -0.23  -0.08-3.9e-3   0.07   0.23   35.0   1.07
alpha_std[46]     0.07    0.02   0.12  -0.15-8.1e-3   0.07   0.15   0.32   39.0   1.06
alpha_std[47]  -1.3e-3    0.02   0.11  -0.22  -0.08 1.9e-3   0.08   0.22   35.0   1.07
alpha_std[48]     0.24    0.02   0.21  -0.12   0.09   0.22   0.37   0.72   95.0   1.03
alpha_std[49]    -0.08    0.02   0.12   -0.3  -0.16  -0.08-2.4e-3   0.16   34.0   1.06
alpha_std[50]     0.07    0.02   0.15  -0.21  -0.04   0.06   0.17   0.37   57.0   1.05
al_std            0.02  1.7e-4 2.6e-3   0.02   0.02   0.02   0.03   0.03  238.0   1.03
alA               0.02  6.3e-4 4.3e-3 9.8e-3   0.02   0.02   0.02   0.03   48.0   1.04
alB                0.3  5.5e-3   0.08   0.15   0.25    0.3   0.35   0.45  187.0   1.02
A_std[1]          0.23    0.04   0.21  -0.03   0.11   0.19   0.28   0.71   27.0   1.19
A_std[2]           0.2    0.08   0.15   0.02    0.1   0.16   0.25   0.57    3.0   1.77
A_std[3]           6.6    0.05   0.67   5.34   6.13   6.58   7.04   8.03  148.0   1.03
A_std[4]          0.04  6.5e-3   0.08  -0.12  -0.01   0.04    0.1    0.2  156.0   1.02
A_std[5]          0.39    0.02   0.27   0.11   0.22    0.3   0.46   1.17  287.0   1.02
A_std[6]          0.14    0.09   0.35   -0.7   0.03   0.15   0.29   0.87   17.0   1.32
A_std[7]          0.09    0.01   0.13  -0.05   0.02   0.07   0.12   0.45  135.0   1.03
A_std[8]          0.07  6.3e-3   0.08  -0.09   0.02   0.08   0.13   0.22  158.0   1.01
A_std[9]          0.55    0.02   0.35   0.16   0.32   0.46   0.69   1.49  290.0   1.02
A_std[10]         0.17    0.01   0.19  -0.05   0.05   0.12   0.23    0.7  261.0   1.01
A_std[11]         0.21  6.5e-3   0.07   0.07   0.16   0.21   0.26   0.35  123.0   1.02
A_std[12]         0.13  5.6e-3   0.07  -0.01   0.08   0.13   0.18   0.26  156.0   1.01
A_std[13]         0.42    0.02   0.29   0.12   0.23   0.33   0.52   1.25  256.0   1.01
A_std[14]        -0.02  6.3e-3   0.06  -0.14  -0.06  -0.02   0.02   0.09   92.0   1.02
A_std[15]         0.21  6.4e-3   0.07   0.07   0.16   0.21   0.26   0.35  122.0   1.02
A_std[16]         0.09    0.05    0.1  -0.08   0.01   0.07   0.14   0.33    4.0   1.46
A_std[17]          0.2  7.3e-3   0.09   0.03   0.14    0.2   0.25   0.37  145.0   1.02
A_std[18]          0.1  5.0e-3   0.05-2.4e-3   0.06    0.1   0.13   0.19   96.0   1.02
A_std[19]         0.14  7.4e-3   0.06   0.04    0.1   0.14   0.17   0.27   59.0   1.06
A_std[20]        -0.01    0.17   0.25  -0.54  -0.15   0.08   0.14    0.3    2.0   3.06
A_std[21]        -0.06    0.14    0.2   -0.5  -0.17   0.02   0.07   0.16    2.0   3.33
A_std[22]         0.37  9.0e-3   0.15   0.14   0.27   0.34   0.43   0.74  274.0   1.02
A_std[23]         0.18  5.3e-3   0.08   0.05   0.13   0.18   0.23   0.38  253.0   1.01
A_std[24]         0.21  5.5e-3   0.06   0.08   0.17   0.21   0.25   0.33  126.0   1.02
A_std[25]         0.09  6.4e-3   0.08  -0.06   0.04   0.09   0.14   0.24  153.0   1.01
A_std[26]        -0.23    0.09   0.18  -0.54  -0.37  -0.28  -0.07   0.12    4.0   2.02
A_std[27]        -0.06    0.16   0.23  -0.55  -0.17   0.04    0.1   0.19    2.0   3.58
A_std[28]         0.16  6.2e-3   0.08 9.5e-3   0.11   0.16   0.21   0.31  155.0   1.01
A_std[29]         0.19  4.8e-3   0.06   0.08   0.15   0.19   0.23   0.31  154.0   1.02
A_std[30]        -0.08    0.02   0.14  -0.42  -0.14  -0.08  -0.02    0.2   39.0   1.06
A_std[31]         0.12    0.02   0.12  -0.06   0.05   0.11   0.17   0.44   25.0   1.17
A_std[32]        -0.28    0.16   0.42  -1.26  -0.46  -0.12  -0.02   0.46    7.0   1.46
A_std[33]         0.08    0.04   0.13  -0.11-3.9e-3   0.06   0.13   0.36   11.0   1.24
A_std[34]          0.1  6.2e-3   0.07  -0.04   0.05    0.1   0.15   0.25  139.0   1.02
A_std[35]         0.05  5.4e-3   0.05  -0.06 9.2e-3   0.04   0.08   0.15  101.0   1.02
A_std[36]         0.19  7.5e-3   0.09   0.01   0.13   0.19   0.25   0.39  162.0   1.01
A_std[37]         0.15  6.0e-3   0.06   0.02   0.11   0.15   0.19   0.28  118.0   1.02
A_std[38]         0.26  7.7e-3    0.1   0.06   0.19   0.26   0.33   0.47  183.0   1.02
A_std[39]        -0.11    0.08   0.13  -0.41  -0.18  -0.07  -0.03   0.05    3.0   2.19
A_std[40]         0.17  5.9e-3   0.06   0.04   0.13   0.17   0.21    0.3  121.0   1.02
A_std[41]          0.3    0.01   0.19   0.07   0.18   0.25   0.35   0.83  317.0   1.01
A_std[42]         0.79  7.4e-3   0.13   0.55    0.7   0.79   0.88   1.06  314.0   1.01
A_std[43]         0.13  6.0e-3   0.07  -0.01   0.08   0.13   0.18   0.26  141.0   1.01
A_std[44]         0.44     0.1    0.4   0.06   0.17   0.31   0.57   1.57   17.0   1.17
A_std[45]        -0.11    0.04   0.15  -0.44  -0.21  -0.07-9.6e-3   0.11   14.0   1.18
A_std[46]         0.12    0.03   0.15  -0.04   0.03   0.08   0.15   0.58   21.0   1.13
A_std[47]         0.29  4.7e-3   0.08   0.13   0.23   0.29   0.34   0.45  291.0   1.01
A_std[48]         0.27  8.4e-3   0.17   0.09   0.18   0.22    0.3   0.76  394.0   1.01
A_std[49]          0.1  5.5e-3   0.07  -0.04   0.05    0.1   0.14   0.23  152.0   1.01
A_std[50]         0.08  7.0e-3   0.09  -0.09   0.02   0.08   0.14   0.27  175.0   1.01
A_err              0.1  8.4e-4   0.01   0.08   0.09    0.1    0.1   0.12  150.0   1.03
AA                0.08  2.2e-3   0.02   0.04   0.07   0.08   0.09   0.12   71.0   1.03
AB                0.87  2.5e-3   0.05   0.77   0.83   0.87    0.9   0.96  382.0   1.01
epsilon[1]        0.03  7.4e-4   0.02-8.8e-3   0.01   0.03   0.04   0.06  540.0   1.01
epsilon[2]        0.07  9.7e-4   0.02   0.04   0.06   0.07   0.08   0.11  350.0   1.02
epsilon[3]       -0.77  7.7e-3    0.1  -0.96  -0.84  -0.77   -0.7  -0.57  166.0   1.02
epsilon[4]        0.06  1.0e-3   0.02   0.03   0.05   0.06   0.08    0.1  374.0   1.01
epsilon[5]        0.09  5.1e-4   0.01   0.07   0.09   0.09    0.1   0.11  434.0   1.02
epsilon[6]        0.04  1.3e-3   0.03-5.4e-3   0.03   0.04   0.06    0.1  399.0   1.01
epsilon[7]        0.12  5.6e-4   0.01    0.1   0.12   0.12   0.13   0.15  487.0   1.01
epsilon[8]         0.1  1.4e-3   0.02   0.05   0.08    0.1   0.11   0.14  288.0   1.01
epsilon[9]        0.09  6.4e-4   0.01   0.06   0.08   0.09    0.1   0.11  414.0   1.01
epsilon[10]       0.08  8.1e-4   0.01   0.05   0.07   0.08   0.09   0.11  342.0   1.02
epsilon[11]       0.07  7.7e-4   0.02   0.03   0.06   0.07   0.08    0.1  557.0    1.0
epsilon[12]       0.02  5.6e-4   0.01-7.9e-3 9.6e-3   0.02   0.03   0.04  580.0    1.0
epsilon[13]       0.14  3.3e-4 7.7e-3   0.12   0.13   0.14   0.14   0.15  553.0    1.0
epsilon[14]       0.13  4.6e-4   0.01   0.11   0.12   0.13   0.13   0.15  492.0   1.01
epsilon[15]       0.07  1.0e-3   0.02   0.03   0.05   0.07   0.08   0.11  341.0   1.02
epsilon[16]        0.1  6.0e-4   0.01   0.07   0.09    0.1   0.11   0.12  393.0   1.01
epsilon[17]      -0.02  9.6e-4   0.02  -0.05  -0.03  -0.02  -0.01 4.6e-3  253.0   1.01
epsilon[18]        0.1  7.2e-4   0.01   0.08    0.1    0.1   0.11   0.13  344.0   1.01
epsilon[19]       0.18  1.1e-3   0.01   0.14   0.17   0.18   0.19    0.2  167.0   1.05
epsilon[20]       0.14  5.4e-4   0.01   0.12   0.13   0.14   0.15   0.16  464.0   1.01
epsilon[21]       0.09  7.0e-4   0.02   0.06   0.08   0.09    0.1   0.12  465.0   1.01
epsilon[22]       0.11  7.8e-4   0.02   0.08    0.1   0.11   0.12   0.14  396.0   1.01
epsilon[23]       0.16  7.5e-4   0.01   0.14   0.15   0.16   0.17   0.19  322.0   1.01
epsilon[24]       0.01  9.2e-4   0.02  -0.03-1.6e-3   0.01   0.03   0.05  495.0   1.01
epsilon[25]       0.07  6.5e-4   0.02   0.04   0.06   0.07   0.08    0.1  558.0   1.01
epsilon[26]       0.11  5.2e-4   0.01   0.09   0.11   0.11   0.12   0.14  495.0    1.0
epsilon[27]        0.1  4.5e-4   0.01   0.08    0.1    0.1   0.11   0.12  542.0    1.0
epsilon[28]      -0.02  1.1e-3   0.02  -0.06  -0.04  -0.02  -0.01   0.01  302.0   1.01
epsilon[29]       0.14  3.6e-4 8.5e-3   0.12   0.13   0.14   0.14   0.15  553.0   1.01
epsilon[30]       0.07  5.8e-4   0.01   0.05   0.06   0.07   0.08    0.1  494.0   1.01
epsilon[31]       0.04  9.3e-4   0.02 1.8e-3   0.03   0.04   0.05   0.08  445.0   1.01
epsilon[32]     8.1e-3  7.5e-4   0.02  -0.02-2.0e-3 8.2e-3   0.02   0.04  404.0   1.01
epsilon[33]       0.08  7.5e-4   0.01   0.05   0.07   0.08   0.09   0.11  377.0   1.01
epsilon[34]       0.08  8.3e-4   0.02   0.05   0.07   0.08   0.09   0.11  350.0   1.01
epsilon[35]       0.15  1.1e-3   0.02   0.11   0.13   0.15   0.16   0.18  265.0   1.02
epsilon[36]       0.95  8.8e-4   0.02   0.92   0.94   0.95   0.97   0.99  465.0    1.0
epsilon[37]        0.1  7.6e-4   0.01   0.07   0.09    0.1   0.11   0.12  360.0   1.02
epsilon[38]    -8.9e-3  8.8e-4   0.02  -0.05  -0.02-8.7e-3 4.2e-3   0.03  448.0   1.02
epsilon[39]       0.11  6.1e-4   0.01   0.08    0.1   0.11   0.12   0.13  451.0   1.01
epsilon[40]       0.05  7.4e-4   0.01   0.02   0.04   0.05   0.06   0.07  375.0   1.01
epsilon[41]       0.06  8.9e-4   0.01   0.03   0.05   0.06   0.07   0.08  237.0   1.03
epsilon[42]       0.94  1.2e-3   0.03   0.88   0.92   0.94   0.95   0.99  482.0   1.01
epsilon[43]       0.02  5.7e-4   0.01-6.9e-3   0.01   0.02   0.03   0.04  541.0   1.01
epsilon[44]       0.09  5.6e-4   0.01   0.07   0.08   0.09    0.1   0.12  494.0   1.01
epsilon[45]       0.11  6.0e-4   0.01   0.09    0.1   0.11   0.12   0.14  424.0   1.01
epsilon[46]       0.19  4.6e-4   0.01   0.17   0.18   0.19    0.2   0.21  614.0    1.0
epsilon[47]       0.07  5.8e-4   0.01   0.04   0.06   0.07   0.08   0.09  503.0    1.0
epsilon[48]       0.09  1.2e-3   0.02   0.04   0.08   0.09    0.1   0.12  293.0   1.02
epsilon[49]       0.15  6.3e-4   0.01   0.13   0.14   0.15   0.16   0.18  431.0   1.01
epsilon[50]      -0.05  1.1e-3   0.02  -0.08  -0.06  -0.05  -0.03-4.6e-3  330.0   1.01
alpha[1]          0.01  5.1e-5 1.6e-3 8.3e-3   0.01   0.01   0.01   0.01 1023.0   1.01
alpha[2]          0.01  2.9e-5 1.4e-3 7.9e-3 9.7e-3   0.01   0.01   0.01 2419.0    1.0
alpha[3]          0.18  1.3e-4 2.5e-3   0.18   0.18   0.18   0.18   0.19  357.0   1.01
alpha[4]          0.01  6.9e-5 2.1e-3   0.01   0.01   0.01   0.02   0.02  899.0    1.0
alpha[5]          0.02  2.6e-5 8.6e-4   0.01   0.01   0.02   0.02   0.02 1072.0   1.01
alpha[6]          0.02  9.8e-5 2.6e-3   0.01   0.01   0.02   0.02   0.02  726.0    1.0
alpha[7]          0.02  8.9e-5 1.6e-3   0.01   0.02   0.02   0.02   0.02  306.0   1.02
alpha[8]          0.02  1.7e-4 3.3e-3   0.01   0.02   0.02   0.02   0.03  394.0   1.01
alpha[9]        9.1e-3  2.8e-5 9.4e-4 7.2e-3 8.5e-3 9.1e-3 9.8e-3   0.01 1134.0   1.01
alpha[10]         0.02  2.5e-4 4.0e-3   0.01   0.01   0.02   0.02   0.03  266.0   1.02
alpha[11]         0.01  3.9e-5 1.5e-3   0.01   0.01   0.01   0.02   0.02 1606.0    1.0
alpha[12]       9.5e-3  3.0e-5 1.2e-3 7.2e-3 8.7e-3 9.5e-3   0.01   0.01 1506.0    1.0
alpha[13]         0.01  2.5e-5 7.6e-4   0.01   0.01   0.01   0.02   0.02  962.0    1.0
alpha[14]       9.5e-3  3.7e-5 1.0e-3 7.7e-3 8.8e-3 9.4e-3   0.01   0.01  786.0    1.0
alpha[15]         0.01  3.8e-5 1.5e-3   0.01   0.01   0.01   0.02   0.02 1626.0    1.0
alpha[16]         0.01  2.6e-5 1.1e-3 8.5e-310.0e-3   0.01   0.01   0.01 1845.0    1.0
alpha[17]         0.01  2.9e-5 1.1e-3   0.01   0.01   0.01   0.01   0.02 1571.0    1.0
alpha[18]         0.02  3.4e-5 1.2e-3   0.02   0.02   0.02   0.02   0.02 1332.0    1.0
alpha[19]         0.02  3.4e-4 3.8e-3   0.01   0.02   0.02   0.02   0.03  129.0   1.05
alpha[20]         0.01  2.9e-5 1.4e-3   0.01   0.01   0.01   0.01   0.02 2282.0    1.0
alpha[21]         0.01  3.8e-5 1.2e-3 9.3e-3   0.01   0.01   0.01   0.01 1064.0    1.0
alpha[22]         0.01  3.9e-5 1.6e-3   0.01   0.01   0.01   0.02   0.02 1696.0    1.0
alpha[23]         0.01  1.7e-5 9.9e-4   0.01   0.01   0.01   0.01   0.02 3299.0    1.0
alpha[24]         0.01  4.1e-5 1.2e-3 7.9e-3 9.6e-3   0.01   0.01   0.01  814.0    1.0
alpha[25]       4.3e-3  2.8e-5 1.4e-3 1.6e-3 3.4e-3 4.4e-3 5.3e-3 7.1e-3 2439.0    1.0
alpha[26]         0.01  1.6e-5 9.3e-4 9.7e-3   0.01   0.01   0.01   0.01 3324.0    1.0
alpha[27]         0.01  1.7e-5 7.2e-4   0.01   0.01   0.01   0.01   0.01 1842.0    1.0
alpha[28]         0.02  1.7e-5 1.0e-3   0.01   0.02   0.02   0.02   0.02 3615.0    1.0
alpha[29]         0.01  1.5e-5 6.7e-4 9.4e-3   0.01   0.01   0.01   0.01 2020.0    1.0
alpha[30]         0.01  2.6e-5 1.1e-3   0.01   0.01   0.01   0.02   0.02 1785.0    1.0
alpha[31]         0.02  1.4e-4 3.2e-3   0.01   0.02   0.02   0.02   0.03  527.0   1.01
alpha[32]         0.02  1.1e-4 2.2e-3   0.01   0.02   0.02   0.02   0.02  441.0   1.01
alpha[33]         0.01  4.7e-5 1.1e-3   0.01   0.01   0.01   0.01   0.02  547.0   1.02
alpha[34]         0.01  2.4e-5 1.1e-3   0.01   0.01   0.01   0.01   0.02 2145.0    1.0
alpha[35]         0.01  1.0e-4 2.1e-3   0.01   0.01   0.01   0.02   0.02  417.0   1.01
alpha[36]         0.01  7.5e-5 1.6e-3   0.01   0.01   0.01   0.01   0.02  483.0   1.01
alpha[37]         0.01  3.3e-5 7.6e-4 9.7e-3   0.01   0.01   0.01   0.01  519.0   1.01
alpha[38]         0.01  4.1e-5 1.6e-3   0.01   0.01   0.01   0.02   0.02 1529.0    1.0
alpha[39]         0.01  3.7e-5 1.2e-3   0.01   0.01   0.01   0.01   0.02 1094.0    1.0
alpha[40]         0.01  2.8e-5 1.1e-3 9.8e-3   0.01   0.01   0.01   0.01 1462.0    1.0
alpha[41]         0.02  2.3e-5 1.0e-3   0.01   0.02   0.02   0.02   0.02 1913.0    1.0
alpha[42]         0.01  3.1e-5 1.3e-3 9.6e-3   0.01   0.01   0.01   0.01 1690.0    1.0
alpha[43]       9.4e-3  3.7e-5 1.2e-3 7.1e-3 8.6e-3 9.4e-3   0.01   0.01 1060.0    1.0
alpha[44]       8.1e-3  8.2e-4 1.7e-3 4.8e-3 6.8e-3 8.5e-3 9.4e-3   0.01    4.0   1.62
alpha[45]         0.01  1.6e-5 9.2e-4 9.7e-3   0.01   0.01   0.01   0.01 3299.0    1.0
alpha[46]         0.01  1.0e-4 1.4e-3 9.4e-3   0.01   0.01   0.01   0.02  205.0   1.03
alpha[47]         0.01  1.8e-5 9.3e-4 8.9e-3   0.01   0.01   0.01   0.01 2820.0    1.0
alpha[48]         0.02  2.5e-4 4.7e-310.0e-3   0.01   0.02   0.02   0.03  346.0   1.01
alpha[49]       9.4e-3  1.8e-5 7.8e-4 7.9e-3 8.9e-3 9.4e-310.0e-3   0.01 1810.0    1.0
alpha[50]         0.01  9.2e-5 2.5e-3 8.9e-3   0.01   0.01   0.02   0.02  762.0    1.0
A[1]              0.04  3.5e-3   0.02   0.02   0.03   0.04   0.05   0.09   27.0   1.19
A[2]              0.04  8.9e-3   0.01   0.03   0.03   0.04   0.04   0.08    3.0   2.22
A[3]              0.66  4.3e-4 9.3e-3   0.64   0.66   0.66   0.67   0.68  462.0    1.0
A[4]              0.02  2.1e-4 6.0e-3   0.01   0.02   0.02   0.03   0.04  858.0   1.01
A[5]              0.05  1.5e-3   0.03   0.03   0.04   0.05   0.06   0.13  300.0   1.02
A[6]              0.03  7.9e-3   0.03  -0.05   0.02   0.03   0.05    0.1   18.0   1.32
A[7]              0.02  9.4e-4   0.01   0.01   0.02   0.02   0.03   0.06  152.0   1.02
A[8]              0.02  2.8e-4 6.6e-3   0.01   0.02   0.02   0.03   0.04  545.0   1.01
A[9]              0.07  1.9e-3   0.03   0.03   0.05   0.06   0.08   0.17  315.0   1.02
A[10]             0.04  9.6e-4   0.02   0.02   0.02   0.03   0.04   0.09  358.0   1.01
A[11]             0.04  1.3e-4 4.6e-3   0.03   0.04   0.04   0.04   0.05 1186.0    1.0
A[12]             0.03  1.4e-4 5.1e-3   0.02   0.03   0.03   0.04   0.04 1249.0    1.0
A[13]             0.06  1.7e-3   0.03   0.03   0.04   0.05   0.07   0.14  255.0   1.01
A[14]             0.02  6.2e-5 2.8e-3   0.01   0.02   0.02   0.02   0.02 2102.0    1.0
A[15]             0.04  1.1e-4 4.6e-3   0.03   0.04   0.04   0.04   0.05 1660.0    1.0
A[16]             0.03  5.2e-3 9.2e-3   0.01   0.02   0.03   0.03   0.05    3.0   1.69
A[17]             0.04  2.6e-4 6.7e-3   0.03   0.04   0.04   0.04   0.05  645.0   1.01
A[18]             0.03  4.8e-5 2.5e-3   0.02   0.02   0.03   0.03   0.03 2729.0    1.0
A[19]             0.03  3.5e-4 4.5e-3   0.02   0.02   0.03   0.03   0.04  172.0   1.05
A[20]             0.01    0.02   0.02  -0.03-2.0e-3   0.02   0.03   0.04    2.0   3.46
A[21]             0.01    0.01   0.02  -0.03-1.9e-3   0.02   0.02   0.03    2.0   4.84
A[22]             0.06  7.2e-4   0.01   0.04   0.05   0.05   0.06   0.09  375.0   1.02
A[23]             0.03  3.9e-4 7.9e-3   0.02   0.03   0.03   0.04   0.05  403.0   1.01
A[24]             0.04  1.5e-4 4.2e-3   0.03   0.03   0.04   0.04   0.05  795.0   1.01
A[25]             0.03  2.0e-4 5.8e-3   0.02   0.03   0.03   0.03   0.04  857.0    1.0
A[26]          -3.9e-3  9.0e-3   0.02  -0.03  -0.02  -0.01   0.01   0.03    4.0    2.4
A[27]             0.01    0.02   0.02  -0.03-8.7e-4   0.02   0.03   0.03    2.0   5.17
A[28]             0.04  1.6e-4 5.6e-3   0.03   0.03   0.04   0.04   0.05 1227.0   1.01
A[29]             0.03  2.3e-4 4.5e-3   0.03   0.03   0.03   0.04   0.04  375.0   1.01
A[30]             0.01  2.0e-3   0.01  -0.02 8.8e-3   0.01   0.02   0.04   39.0   1.07
A[31]             0.03  2.4e-3   0.01   0.02   0.03   0.03   0.04   0.07   20.0   1.19
A[32]          -6.3e-3    0.02   0.04   -0.1  -0.02   0.01   0.02   0.07    6.0   1.52
A[33]             0.03  3.8e-3   0.01   0.02   0.02   0.03   0.03   0.05    9.0   1.28
A[34]             0.03  1.7e-4 5.2e-3   0.02   0.03   0.03   0.03   0.04  947.0    1.0
A[35]             0.02  1.5e-4 3.6e-3   0.01   0.02   0.02   0.02   0.03  562.0   1.01
A[36]             0.04  3.3e-4 7.6e-3   0.03   0.03   0.04   0.04   0.06  540.0   1.01
A[37]             0.03  1.3e-4 4.1e-3   0.03   0.03   0.03   0.04   0.04  915.0    1.0
A[38]             0.05  3.4e-4 8.3e-3   0.03   0.04   0.05   0.05   0.06  609.0   1.01
A[39]           5.8e-3  7.4e-3   0.01  -0.02-5.9e-4   0.01   0.01   0.02    2.0   3.23
A[40]             0.03  1.2e-4 4.4e-3   0.03   0.03   0.03   0.04   0.04 1248.0    1.0
A[41]             0.05  9.2e-4   0.02   0.03   0.04   0.04   0.05    0.1  392.0   1.02
A[42]             0.09  2.6e-4   0.01   0.07   0.09   0.09    0.1   0.11 1557.0    1.0
A[43]             0.03  1.6e-4 5.2e-3   0.02   0.03   0.03   0.04   0.04 1079.0    1.0
A[44]             0.06    0.01   0.04   0.03   0.03   0.05   0.07   0.17   15.0   1.17
A[45]           7.6e-3  4.1e-3   0.02  -0.02-4.3e-3   0.01   0.02   0.03   14.0   1.17
A[46]             0.02  2.9e-3   0.01   0.01   0.02   0.02   0.03   0.07   25.0   1.12
A[47]             0.04  2.2e-4 6.8e-3   0.03   0.04   0.04   0.05   0.06  930.0    1.0
A[48]             0.04  7.7e-4   0.02   0.03   0.03   0.04   0.04   0.09  428.0   1.01
A[49]             0.03  1.9e-4 5.0e-3   0.02   0.02   0.03   0.03   0.04  687.0    1.0
A[50]             0.03  2.3e-4 7.3e-3   0.01   0.02   0.03   0.03   0.04  989.0    1.0
lp__             -2139    3.36  17.21  -2173  -2150  -2138  -2127  -2106   26.0   1.08

Samples were drawn using NUTS at Tue Mar  5 15:26:54 2019.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
